Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2019-10-11T00:00:00.000,CADI,4D,,SIL,BN28537,IL,10300 S. Doty,(773) 568-8495,2887463
2019-10-11T00:00:00.000,CHEV,2D,,BLU,G988813,IL,400 E. Lower Wacker,(312) 744-7550,0213762
2019-10-11T00:00:00.000,CHEV,2D,,BRO,AX19553,IL,10300 S. Doty,(773) 568-8495,2887478
2019-10-11T00:00:00.000,CHEV,4D,,BLU,AL68814,IL,10300 S. Doty,(773) 568-8495,2887563
2019-10-11T00:00:00.000,CHEV,4D,,BLK,AU32374,IL,701 N. Sacramento,(773) 265-7605,6970516
2019-10-11T00:00:00.000,CHEV,4D,,BLK,BA27266,IL,701 N. Sacramento,(773) 265-7605,6970518
2019-10-11T00:00:00.000,CHEV,4D,,WHI,AG47967,IL,701 N. Sacramento,(773) 265-7605,6970549
2019-10-11T00:00:00.000,CHEV,4T,,WHI,706062,IL,701 N. Sacramento,(773) 265-7605,6970526
2019-10-11T00:00:00.000,CHEV,LL,TK,TAN,2636180B,IL,10300 S. Doty,(773) 568-8495,2887457
2019-10-11T00:00:00.000,CHEV,VN,,MAR,00233721,IL,10300 S. Doty,(773) 568-8495,2887560
2019-10-11T00:00:00.000,CHRY,VN,,BLK,AG73233,IL,10300 S. Doty,(773) 568-8495,2887476
2019-10-11T00:00:00.000,DODG,4T,,BLU,AW13720,IL,10300 S. Doty,(773) 568-8495,2887474
2019-10-11T00:00:00.000,DODG,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2887500
2019-10-11T00:00:00.000,FORD,LL,,GRY,AW53765,IL,10300 S. Doty,(773) 568-8495,2887557
2019-10-11T00:00:00.000,FORD,LL,,BLU,5AN7947,MD,701 N. Sacramento,(773) 265-7605,6970522
2019-10-11T00:00:00.000,FORD,PK,,WHI,,IL,10300 S. Doty,(773) 568-8495,2887553
2019-10-11T00:00:00.000,HOND,4D,,SIL,BR96931,IL,701 N. Sacramento,(773) 265-7605,6970527
2019-10-11T00:00:00.000,INFI,4D,,BLK,E653984,IL,701 N. Sacramento,(773) 265-7605,6970563
2019-10-11T00:00:00.000,ISU,4D,,SIL,BM15350,IL,701 N. Sacramento,(773) 265-7605,6970512
2019-10-11T00:00:00.000,JAGU,4D,,TAN,BL94012,IL,10300 S. Doty,(773) 568-8495,2887517
2019-10-11T00:00:00.000,MERC,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2887571
2019-10-11T00:00:00.000,MERC,4D,,RED,AW29531,IL,10300 S. Doty,(773) 568-8495,2887473
2019-10-11T00:00:00.000,MITS,4D,,BGE,BT72965,IL,701 N. Sacramento,(773) 265-7605,6970506
2019-10-11T00:00:00.000,NISS,4D,,BLK,Q694384,IL,701 N. Sacramento,(773) 265-1846,1539387
2019-10-11T00:00:00.000,TOYT,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2887468
2019-10-11T00:00:00.000,TOYT,4T,,BLU,BB82594,IL,10300 S. Doty,(773) 568-8495,2887477
2019-10-11T00:00:00.000,TOYT,VN,,MAR,,IL,701 N. Sacramento,(773) 265-1846,1539380
2019-10-11T00:00:00.000,VOLV,LL,,BLK,DL2014R,IL,10300 S. Doty,(773) 568-8495,2887552
2019-10-11T00:00:00.000,VOLV,LL,,BLU,AP71072,IL,10300 S. Doty,(773) 568-8495,2887533
2019-10-10T00:00:00.000,BMW,LL,,WHI,K776482,IL,10300 S. Doty,(773) 568-8495,2887454
2019-10-10T00:00:00.000,CHEV,4D,,DBL,LCP4044,TX,701 N. Sacramento,(773) 265-7605,6970490
2019-10-10T00:00:00.000,CHEV,4T,,WHI,DL5047G,IL,701 N. Sacramento,(773) 265-7605,6970465
2019-10-10T00:00:00.000,DODG,4D,,RED,BN37028,IL,10300 S. Doty,(773) 568-8495,2887384
2019-10-10T00:00:00.000,FORD,4D,,RED,ZV43795,IL,10300 S. Doty,(773) 568-8495,2887464
2019-10-10T00:00:00.000,FORD,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2887414
2019-10-10T00:00:00.000,GMC,LL,,BLK,Q597560,IL,10300 S. Doty,(773) 568-8495,2887458
2019-10-10T00:00:00.000,HOND,VN,,DBL,BL97764,IL,701 N. Sacramento,(773) 265-7605,6970499
2019-10-10T00:00:00.000,HYUN,4D,,WHI,BA44786,IL,701 N. Sacramento,(773) 265-7605,6970473
2019-10-10T00:00:00.000,HYUN,4T,,SIL,BK81614,IL,10300 S. Doty,(773) 568-8495,2887380
2019-10-10T00:00:00.000,JEEP,LL,,DBL,BG84393,IL,701 N. Sacramento,(773) 265-7605,6970491
2019-10-10T00:00:00.000,MERC,4D,,GLD,,IL,701 N. Sacramento,(773) 265-1846,1539378
2019-10-10T00:00:00.000,MERC,4D,,GRN,Q622881,IL,701 N. Sacramento,(773) 265-7605,6970501
2019-10-10T00:00:00.000,NISS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2887401
2019-10-10T00:00:00.000,SATR,4D,,RED,BN25922,IL,10300 S. Doty,(773) 568-8495,2887368
2019-10-10T00:00:00.000,SATR,VN,,GLD,Q618738,IL,701 N. Sacramento,(773) 265-7605,6970492
2019-10-10T00:00:00.000,SUBA,4D,,BLK,DL6154F,IL,701 N. Sacramento,(773) 265-7605,6970500
2019-10-10T00:00:00.000,VOLK,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6970467
2019-10-10T00:00:00.000,,MC,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6970488
2019-10-09T00:00:00.000,BMW,LL,,BLK,BF42952,IL,701 N. Sacramento,(773) 265-7605,6970429
2019-10-09T00:00:00.000,BUIC,4D,,GRY,BN86269,IL,10300 S. Doty,(773) 568-8495,2887321
2019-10-09T00:00:00.000,BUIC,4D,,GRY,S109805,IL,400 E. Lower Wacker,(312) 744-7550,0213615
2019-10-09T00:00:00.000,CHEV,2D,,SIL,BA72524,IL,400 E. Lower Wacker,(312) 744-7550,0213674
2019-10-09T00:00:00.000,CHEV,4D,,BLU,BN72166,IL,10300 S. Doty,(773) 568-8495,2887352
2019-10-09T00:00:00.000,CHEV,4D,,SIL,BA92896,IL,701 N. Sacramento,(773) 265-7605,6970395
2019-10-09T00:00:00.000,CHEV,4D,,SIL,BF43938,IL,701 N. Sacramento,(773) 265-7605,6970428
2019-10-09T00:00:00.000,CHEV,4D,,SIL,BG82954,IL,10300 S. Doty,(773) 568-8495,2887282
2019-10-09T00:00:00.000,CHEV,4D,,BLK,K463927,IL,701 N. Sacramento,(773) 265-7605,6970424
2019-10-09T00:00:00.000,CHEV,4D,,BLK,8567502,IL,10300 S. Doty,(773) 568-8495,2887278
2019-10-09T00:00:00.000,CHEV,4D,,BLU,E385098,IL,10300 S. Doty,(773) 568-8495,2887298
2019-10-09T00:00:00.000,CHEV,4D,,DBL,795533,IL,701 N. Sacramento,(773) 265-7605,6970422
2019-10-09T00:00:00.000,CHEV,4D,,BGE,BF38517,IL,701 N. Sacramento,(773) 265-7605,6970427
2019-10-09T00:00:00.000,CHEV,LL,,BRO,AV77667,IL,10300 S. Doty,(773) 568-8495,2887225
2019-10-09T00:00:00.000,CHEV,LL,,BLK,BG93763,IL,701 N. Sacramento,(773) 265-7605,6970413
2019-10-09T00:00:00.000,CHEV,PK,,SIL,BFR474,IL,10300 S. Doty,(773) 568-8495,2887350
2019-10-09T00:00:00.000,CHEV,WE,,,BF22508,IL,10300 S. Doty,(773) 568-8495,2887330
2019-10-09T00:00:00.000,CHRY,VN,,BLU,BF14057,IL,10300 S. Doty,(773) 568-8495,2887339
2019-10-09T00:00:00.000,DODG,4D,,WHI,AY32636,IL,400 E. Lower Wacker,(312) 744-7550,0213621
2019-10-09T00:00:00.000,DODG,4D,,BLK,GJX4696,PA,10300 S. Doty,(773) 568-8495,484969
2019-10-09T00:00:00.000,DODG,VN,,SIL,BE16245,IL,701 N. Sacramento,(773) 265-7605,6970431
2019-10-09T00:00:00.000,DODG,VN,,PLE,BG86753,IL,701 N. Sacramento,(773) 265-7605,6970409
2019-10-09T00:00:00.000,FORD,4D,,BLK,BC41535,IL,10300 S. Doty,(773) 568-8495,2887363
2019-10-09T00:00:00.000,FORD,4D,,WHI,AS75185,IL,701 N. Sacramento,(773) 265-7605,6970419
2019-10-09T00:00:00.000,FORD,4D,,SIL,1P93C7,TN,10300 S. Doty,(773) 568-8495,2887311
2019-10-09T00:00:00.000,FORD,VN,,SIL,2335682,IL,10300 S. Doty,(773) 568-8495,2887284
2019-10-09T00:00:00.000,GMC,LL,,WHI,BF21455,IL,10300 S. Doty,(773) 568-8495,2887362
2019-10-09T00:00:00.000,GMC,LL,,BLK,E576581,IL,701 N. Sacramento,(773) 265-7605,6970441
2019-10-09T00:00:00.000,GMC,LL,,BLU,AQ75045,IL,701 N. Sacramento,(773) 265-7605,6970442
2019-10-09T00:00:00.000,HOND,4D,,TAN,BF23481,IL,10300 S. Doty,(773) 568-8495,2887354
2019-10-09T00:00:00.000,HYUN,4D,,GLD,ZU75580,IL,701 N. Sacramento,(773) 265-7605,6970414
2019-10-09T00:00:00.000,HYUN,4D,,SIL,BH68827,IL,10300 S. Doty,(773) 568-8495,2887358
2019-10-09T00:00:00.000,JEEP,LL,,MAR,ACR1831,WI,701 N. Sacramento,(773) 265-7605,6970448
2019-10-09T00:00:00.000,JEEP,LL,,WHI,BC74161,IL,400 E. Lower Wacker,(312) 744-7550,0213648
2019-10-09T00:00:00.000,KIA,4D,,WHI,S726606,IL,400 E. Lower Wacker,(312) 744-7550,0213619
2019-10-09T00:00:00.000,KIA,4D,,SIL,280KYP,WA,400 E. Lower Wacker,(312) 744-7550,0213673
2019-10-09T00:00:00.000,KIA,4D,,SIL,BF28535,IL,701 N. Sacramento,(773) 265-7605,6970436
2019-10-09T00:00:00.000,LEXS,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2887360
2019-10-09T00:00:00.000,LINC,4D,,RED,Z192554,IL,10300 S. Doty,(773) 568-8495,2887255
2019-10-09T00:00:00.000,LINC,4D,,GRY,BA42858,IL,701 N. Sacramento,(773) 265-7605,6970430
2019-10-09T00:00:00.000,MERZ,4D,,WHI,BNA248,IN,10300 S. Doty,(773) 568-8495,2887364
2019-10-09T00:00:00.000,MERZ,4D,,MAR,AD60268,IL,10300 S. Doty,(773) 568-8495,2887273
2019-10-09T00:00:00.000,NISS,4D,,BLK,Z803624,IL,10300 S. Doty,(773) 568-8495,2887224
2019-10-09T00:00:00.000,NISS,4D,,TAN,BT24192,IL,701 N. Sacramento,(773) 265-7605,6970411
2019-10-09T00:00:00.000,OLDS,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6970446
2019-10-09T00:00:00.000,PONT,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2887308
2019-10-09T00:00:00.000,PONT,4D,,SIL,137558,IL,701 N. Sacramento,(773) 265-7605,6970401
2019-10-09T00:00:00.000,SATR,LL,,BLK,BE24091,IL,701 N. Sacramento,(773) 265-7605,6970415
2019-10-09T00:00:00.000,SCIO,4D,,BLK,BM16125,IL,400 E. Lower Wacker,(312) 744-7550,0213671
2019-10-09T00:00:00.000,TOYT,4D,,GRY,AM75690,IL,10300 S. Doty,(773) 568-8495,2887296
2019-10-09T00:00:00.000,TOYT,4D,,GRN,AX29805,IL,10300 S. Doty,(773) 568-8495,2887242
2019-10-09T00:00:00.000,VOLK,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6970450
2019-10-09T00:00:00.000,VOLK,4D,,SIL,BM7X570,TX,701 N. Sacramento,(773) 265-7605,6970439
2019-10-09T00:00:00.000,VOLK,4D,,BLK,BH52795,IL,400 E. Lower Wacker,(312) 744-7550,0213624
2019-10-09T00:00:00.000,,MC,,RED,,IL,10300 S. Doty,(773) 568-8495,2887234
2019-10-08T00:00:00.000,ACUR,2D,,BLK,ZX91632,IL,701 N. Sacramento,(773) 265-7605,6970363
2019-10-08T00:00:00.000,CHEV,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2887162
2019-10-08T00:00:00.000,CHEV,4D,,SIL,BP16561,IL,10300 S. Doty,(773) 568-8495,2887151
2019-10-08T00:00:00.000,CHEV,LL,,TAN,Z733639,IL,10300 S. Doty,(773) 568-8495,2887175
2019-10-08T00:00:00.000,CHEV,LL,,BLK,TRUBLS,IN,10300 S. Doty,(773) 568-8495,2887216
2019-10-08T00:00:00.000,DODG,4D,,SIL,BN83714,IL,10300 S. Doty,(773) 568-8495,2887168
2019-10-08T00:00:00.000,DODG,VN,,WHI,BL54123,IL,701 N. Sacramento,(773) 265-7605,6970367
2019-10-08T00:00:00.000,DODG,VN,,GRY,BK84672,IL,10300 S. Doty,(773) 568-8495,2887155
2019-10-08T00:00:00.000,FORD,4D,,WHI,2007896B,IL,10300 S. Doty,(773) 785-9752,1719632
2019-10-08T00:00:00.000,FORD,LL,,BLU,BC37139,IL,10300 S. Doty,(773) 568-8495,2887253
2019-10-08T00:00:00.000,GMC,LL,,GRN,3020TH,FL,10300 S. Doty,(773) 568-8495,484962
2019-10-08T00:00:00.000,HOND,4D,,RED,AJ92113,IL,701 N. Sacramento,(773) 265-7605,6970365
2019-10-08T00:00:00.000,HYUN,4D,,SIL,AW46954,IL,701 N. Sacramento,(773) 265-1846,1539356
2019-10-08T00:00:00.000,JEEP,LL,,BLK,AG42563,IL,701 N. Sacramento,(773) 265-7605,6970384
2019-10-08T00:00:00.000,JEEP,LL,,SIL,BQ94801,IL,10300 S. Doty,(773) 568-8495,2887156
2019-10-08T00:00:00.000,LAND,LL,,RED,BB92210,IL,701 N. Sacramento,(773) 265-1846,1539361
2019-10-08T00:00:00.000,LEXS,4D,,GLD,,IL,10300 S. Doty,(773) 568-8495,2887158
2019-10-08T00:00:00.000,MAZD,4D,,GRY,BB30181,IL,10300 S. Doty,(773) 568-8495,2887160
2019-10-08T00:00:00.000,MITS,4D,,WHI,756586,IL,10300 S. Doty,(773) 568-8495,2887146
2019-10-08T00:00:00.000,NISS,4D,,TAN,MAV956,MN,10300 S. Doty,(773) 568-8495,2887163
2019-10-08T00:00:00.000,NISS,4D,ALT,BRO,AN54430,IL,10300 S. Doty,(773) 568-8495,2887147
2019-10-08T00:00:00.000,NISS,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2887150
2019-10-08T00:00:00.000,PONT,2D,,WHI,BA27531,IL,10300 S. Doty,(773) 568-8495,2887141
2019-10-08T00:00:00.000,PONT,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2887152
2019-10-08T00:00:00.000,PONT,4D,,BLK,930U778,IL,701 N. Sacramento,(773) 265-7605,6970377
2019-10-08T00:00:00.000,PONT,VN,TK,GRY,BF17191,IL,10300 S. Doty,(773) 568-8495,2887161
2019-10-08T00:00:00.000,TOYT,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2887221
2019-10-08T00:00:00.000,TOYT,LL,RAV,SIL,E191861,IL,701 N. Sacramento,(773) 265-7605,6970388
2019-10-07T00:00:00.000,CHEV,4D,,RED,BR40235,IL,701 N. Sacramento,(773) 265-7605,6970327
2019-10-07T00:00:00.000,CHEV,4D,,GRY,AQ20838,IL,10300 S. Doty,(773) 568-8495,2887121
2019-10-07T00:00:00.000,CHEV,4D,,BLK,165U172,IL,10300 S. Doty,(773) 568-8495,2887106
2019-10-07T00:00:00.000,CHEV,4D,,TAN,AV92954,IL,701 N. Sacramento,(773) 265-7605,6970332
2019-10-07T00:00:00.000,CHEV,LL,,GRY,BG41918,IL,400 E. Lower Wacker,(312) 744-7550,0213486
2019-10-07T00:00:00.000,CHEV,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2887110
2019-10-07T00:00:00.000,CHEV,LL,,GRY,BG41918,IL,400 E. Lower Wacker,(312) 744-7550,0213486
2019-10-07T00:00:00.000,CHEV,SD,,RED,BK17358,IL,10300 S. Doty,(773) 568-8495,2887135
2019-10-07T00:00:00.000,CHRY,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2887128
2019-10-07T00:00:00.000,DODG,4D,,SIL,,,701 N. Sacramento,(773) 265-1846,1539355
2019-10-07T00:00:00.000,JEEP,LL,TK,RED,BR42441,IL,10300 S. Doty,(773) 568-8495,2887134
2019-10-07T00:00:00.000,JEEP,LL,,BLK,J860151,IN,10300 S. Doty,(773) 568-8495,2887127
2019-10-07T00:00:00.000,KIA,4D,,BLK,Q373501,IL,10300 S. Doty,(773) 568-8495,2887098
2019-10-07T00:00:00.000,LEXS,4D,,MAR,VIP1FF,IL,10300 S. Doty,(773) 568-8495,2887100
2019-10-07T00:00:00.000,SATR,LL,,WHI,BG86799,IL,10300 S. Doty,(773) 568-8495,2887119
2019-10-07T00:00:00.000,TOYO,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2887118
2019-10-07T00:00:00.000,TOYO,4D,,SIL,Q688649,IL,701 N. Sacramento,(773) 265-7605,6970326
2019-10-07T00:00:00.000,VOLK,4D,,BLU,BN50969,IL,701 N. Sacramento,(773) 265-7605,6970348
2019-10-07T00:00:00.000,,MC,,GRY,EU3667,IL,701 N. Sacramento,(773) 265-1846,1539354
2019-10-07T00:00:00.000,,MC,,BRO,EV568,IL,10300 S. Doty,(773) 568-8495,2887131
2019-10-07T00:00:00.000,,,,,BL81718,IL,10300 S. Doty,(773) 568-8495,2887133
2019-10-06T00:00:00.000,ACUR,4D,,SIL,DL7364A,IL,701 N. Sacramento,(773) 265-7605,6970190
2019-10-06T00:00:00.000,AUDI,4D,,GRY,BK16758,IL,10300 S. Doty,(773) 568-8495,2887035
2019-10-06T00:00:00.000,BMW,4D,,BLK,BG77653,IL,701 N. Sacramento,(773) 265-7605,6970296
2019-10-06T00:00:00.000,BUIC,4D,,BLK,Z459943,IL,10300 S. Doty,(773) 568-8495,2887073
2019-10-06T00:00:00.000,CADI,4D,,BLK,BK13455,IL,701 N. Sacramento,(773) 265-7605,6970227
2019-10-06T00:00:00.000,CADI,LL,,BLK,R610049,IL,701 N. Sacramento,(773) 265-7605,6970260
2019-10-06T00:00:00.000,CHEV,4D,,BLU,Z427061,IL,701 N. Sacramento,(773) 265-7605,6970204
2019-10-06T00:00:00.000,CHEV,4D,,GRY,692U962,IL,10300 S. Doty,(773) 568-8495,2887087
2019-10-06T00:00:00.000,CHEV,LL,,BGE,AT14205,IL,701 N. Sacramento,(773) 265-7605,6970246
2019-10-06T00:00:00.000,CHEV,LL,,GRN,,,10300 S. Doty,(773) 568-8495,2887041
2019-10-06T00:00:00.000,CHEV,VN,,WHI,4A841FF,IL,701 N. Sacramento,(773) 265-7605,6970200
2019-10-06T00:00:00.000,CHRY,4D,,MAR,CGN551,TN,10300 S. Doty,(773) 568-8495,2887104
2019-10-06T00:00:00.000,CHRY,4D,,SIL,S921893,IL,701 N. Sacramento,(773) 265-7605,6970234
2019-10-06T00:00:00.000,CHRY,4D,,SIL,BF18467,IL,10300 S. Doty,(773) 568-8495,2887051
2019-10-06T00:00:00.000,CHRY,4D,,BLU,AS81091,IL,701 N. Sacramento,(773) 265-7605,6970222
2019-10-06T00:00:00.000,CRYO,4D,,WHI,744378,IL,10300 S. Doty,(773) 568-8495,2887036
2019-10-06T00:00:00.000,FORD,4D,,BLU,BN27491,IL,10300 S. Doty,(773) 568-8495,2887065
2019-10-06T00:00:00.000,FORD,4D,,BLK,AL13644,IL,701 N. Sacramento,(773) 265-7605,6970287
2019-10-06T00:00:00.000,FORD,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2887077
2019-10-06T00:00:00.000,FORD,PK,,WHI,TK577NSJ,IN,10300 S. Doty,(773) 568-8495,2887039
2019-10-06T00:00:00.000,FORD,PK,,GRY,1994928B,IL,701 N. Sacramento,(773) 265-7605,6970274
2019-10-06T00:00:00.000,HOND,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6970317
2019-10-06T00:00:00.000,HYUN,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2887044
2019-10-06T00:00:00.000,HYUN,SW,,SIL,BL60694,IL,701 N. Sacramento,(773) 265-7605,6970291
2019-10-06T00:00:00.000,KIA,4D,,WHI,BK12384,IL,10300 S. Doty,(773) 568-8495,2887046
2019-10-06T00:00:00.000,LEXS,4D,,BLK,BEG3813,IL,701 N. Sacramento,(773) 265-7605,697024
2019-10-06T00:00:00.000,MITS,LL,,WHI,AN71133,IL,10300 S. Doty,(773) 568-8495,2887078
2019-10-06T00:00:00.000,NISS,4D,,WHI,799303,IL,701 N. Sacramento,(773) 265-7605,6970277
2019-10-06T00:00:00.000,NISS,4D,,SIL,AQ39302,IL,10300 S. Doty,(773) 568-8495,2887075
2019-10-06T00:00:00.000,NISS,4D,,BLU,AG61181,IL,10300 S. Doty,(773) 568-8495,6970199
2019-10-06T00:00:00.000,NISS,4D,,BLK,BB83736,IL,701 N. Sacramento,(773) 265-7605,6970203
2019-10-06T00:00:00.000,PONT,2D,,RED,R213692,IL,701 N. Sacramento,(773) 265-7605,6970267
2019-10-06T00:00:00.000,PONT,4D,,RED,R332679,IL,701 N. Sacramento,(773) 265-7605,6970205
2019-10-06T00:00:00.000,PONT,4D,,GLD,BB12230,IL,10300 S. Doty,(773) 568-8495,2887094
2019-10-06T00:00:00.000,TOYT,4D,,SIL,P398103,IL,701 N. Sacramento,(773) 265-7605,6970228
2019-10-06T00:00:00.000,VOLK,2D,,SIL,BE94133,IL,701 N. Sacramento,(773) 265-7605,6970247
2019-10-06T00:00:00.000,VOLK,4D,,BLK,BN61255,IL,701 N. Sacramento,(773) 265-7605,6970221
2019-10-06T00:00:00.000,VOLV,4D,,BLK,Z445890,IL,701 N. Sacramento,(773) 265-7605,6970316
2019-10-05T00:00:00.000,ACUR,4D,,SIL,BG88167,IL,701 N. Sacramento,(773) 265-7605,6970112
2019-10-05T00:00:00.000,AUDI,2D,,BLK,R217240,IL,701 N. Sacramento,(773) 265-7605,6970138
2019-10-05T00:00:00.000,AUDI,LL,,TAN,Q341890,IL,701 N. Sacramento,(773) 265-7605,6970155
2019-10-05T00:00:00.000,BUIC,4D,,BLK,15062721,LA,10300 S. Doty,(773) 568-8495,2887015
2019-10-05T00:00:00.000,BUIC,LL,,TAN,,IL,10300 S. Doty,(773) 568-8495,2887007
2019-10-05T00:00:00.000,BUIC,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6970163
2019-10-05T00:00:00.000,CADI,4D,,CRM,AW30098,IL,701 N. Sacramento,(773) 265-7605,6970113
2019-10-05T00:00:00.000,CHEV,2D,,TAN,BE22994,IL,701 N. Sacramento,(773) 265-7605,6970092
2019-10-05T00:00:00.000,CHEV,4D,,GRY,219647F,TX,10300 S. Doty,(773) 568-8495,2887016
2019-10-05T00:00:00.000,CHEV,4D,,GRY,953506,IL,10300 S. Doty,(773) 568-8495,2886989
2019-10-05T00:00:00.000,CHEV,4D,,SIL,BA25890,IL,701 N. Sacramento,(773) 265-7605,6970160
2019-10-05T00:00:00.000,CHEV,LL,,DGR,BA32445,IL,701 N. Sacramento,(773) 265-7605,6970108
2019-10-05T00:00:00.000,CHEV,LL,,YEL,BE19033,IL,701 N. Sacramento,(773) 265-7605,6970167
2019-10-05T00:00:00.000,CHEV,VN,,SIL,BE77481,IL,10300 S. Doty,(773) 568-8495,2887027
2019-10-05T00:00:00.000,CHRY,VC,,LBL,AW16232,IL,701 N. Sacramento,(773) 265-7605,6970086
2019-10-05T00:00:00.000,CHRY,VN,,GLD,Q816726,IL,701 N. Sacramento,(773) 265-7605,6970098
2019-10-05T00:00:00.000,CHRY,VN,,BLU,BF17664,IL,10300 S. Doty,(773) 568-8495,2887025
2019-10-05T00:00:00.000,DODG,4D,,GRY,BF25621,IL,10300 S. Doty,(773) 568-8495,2886990
2019-10-05T00:00:00.000,DODG,4D,,SIL,BL8768,IL,701 N. Sacramento,(773) 265-7605,6970130
2019-10-05T00:00:00.000,DODG,PK,,BLU,2475739B,IL,701 N. Sacramento,(773) 265-7605,6970146
2019-10-05T00:00:00.000,DODG,PK,,BLK,1608289B,IL,10300 S. Doty,(773) 568-8495,2886995
2019-10-05T00:00:00.000,FORD,4D,,WHI,BK84345,IL,701 N. Sacramento,(773) 265-7605,6970085
2019-10-05T00:00:00.000,FORD,4D,,BLK,245944,IL,10300 S. Doty,(773) 568-8495,2887017
2019-10-05T00:00:00.000,HOND,2D,,WHI,Q819136,IL,701 N. Sacramento,(773) 265-7605,6970158
2019-10-05T00:00:00.000,HOND,4D,,SIL,BD95614,IL,701 N. Sacramento,(773) 265-7605,6970090
2019-10-05T00:00:00.000,HOND,VN,,SIL,BN76798,IL,10300 S. Doty,(773) 568-8495,2886988
2019-10-05T00:00:00.000,INFI,4D,,GRY,BG23180,IL,701 N. Sacramento,(773) 265-7605,6970184
2019-10-05T00:00:00.000,JEEP,LL,,BLK,743E45,NV,10300 S. Doty,(773) 568-8495,2887031
2019-10-05T00:00:00.000,JEEP,LL,,TAN,AX91218,IL,701 N. Sacramento,(773) 265-7605,6970178
2019-10-05T00:00:00.000,LEXS,4D,,GRY,BH88643,IL,701 N. Sacramento,(773) 265-7605,6970143
2019-10-05T00:00:00.000,LEXS,LL,,BGE,F526007,IL,10300 S. Doty,(773) 568-8495,2887026
2019-10-05T00:00:00.000,LINC,4D,,BLK,704U184,IL,701 N. Sacramento,(773) 265-7605,6970091
2019-10-05T00:00:00.000,LINC,4D,,CRM,9508384,IL,701 N. Sacramento,(773) 265-7605,6970103
2019-10-05T00:00:00.000,MAZD,4D,,BLU,BN58477,IL,701 N. Sacramento,(773) 265-7605,6970131
2019-10-05T00:00:00.000,MAZD,4D,,BLK,AX36029,IL,701 N. Sacramento,(773) 265-7605,6970177
2019-10-05T00:00:00.000,MERC,LL,,BLK,394WGR,WA,701 N. Sacramento,(773) 265-7605,6970165
2019-10-05T00:00:00.000,MERZ,4D,,SIL,2333945,IL,10300 S. Doty,(773) 568-8495,2886991
2019-10-05T00:00:00.000,MITS,4D,,GRY,BF21375,IL,10300 S. Doty,(773) 568-8495,2886985
2019-10-05T00:00:00.000,NISS,4D,,SIL,BG81651,IL,701 N. Sacramento,(773) 265-7605,6970140
2019-10-05T00:00:00.000,NISS,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2887022
2019-10-05T00:00:00.000,OLDS,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2887021
2019-10-05T00:00:00.000,OLDS,4D,,RED,BE81565,IL,701 N. Sacramento,(773) 265-7605,6970084
2019-10-05T00:00:00.000,PONT,2D,,SIL,P137455,IL,10300 S. Doty,(773) 568-8495,2887002
2019-10-05T00:00:00.000,PONT,4D,,GLD,BU68924,IL,10300 S. Doty,(773) 568-8495,2887028
2019-10-05T00:00:00.000,PONT,4D,,SIL,852U837,IL,10300 S. Doty,(773) 568-8495,484961
2019-10-05T00:00:00.000,PONT,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2887014
2019-10-05T00:00:00.000,SUZI,LL,,TAN,BK19774,IL,701 N. Sacramento,(773) 265-7605,6970096
2019-10-05T00:00:00.000,TOYT,4D,,MAR,BB84546,IL,701 N. Sacramento,(773) 265-7605,6970107
2019-10-05T00:00:00.000,TOYT,4D,,BLK,AU22389,IL,701 N. Sacramento,(773) 265-7605,6970150
2019-10-05T00:00:00.000,VOLK,4D,,GRN,Q839955,IL,701 N. Sacramento,(773) 265-7605,6970117
2019-10-04T00:00:00.000,ACUR,2D,,DGR,K155256,IL,10300 S. Doty,(773) 568-8495,2886947
2019-10-04T00:00:00.000,ACUR,2D,,GRY,AW26055,IL,701 N. Sacramento,(773) 265-7605,6970026
2019-10-04T00:00:00.000,AUDI,4D,,SIL,BK47419,IL,701 N. Sacramento,(773) 265-7605,6970005
